crate,file,item_kind,item_name,outcome,gap_summary
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,impl,impl LiftPluginKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,impl,impl LiftPluginKitSession,handles-fully,
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,struct,LiftPluginKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,struct,LiftPluginKitSession,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,lift_plugin,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,primitives,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,stubs,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,traits,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,types,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,verbs,handles-fully,
libsugar,implementations/rust/libsugar/src/core/primitives.rs,enum,ComposeError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,address,handles-partially-with-loss-record,return-type-user-defined: Cid; ffi-call-unresolved-effect: Cid::from_hash_output
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,compose,refuses-with-typed-reason,residual-term-emitter: cannot prove expression is Int for term emission: Expr::Reference
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,compose_function_contract_claims,refuses-with-typed-reason,residual-term-emitter: unsupported closure parameter destructuring pattern
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,compose_verdict,handles-partially-with-loss-record,return-type-user-defined: Verdict; trait-path-truncated: Verdict :: Refuted
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,composed_to_contract,handles-partially-with-loss-record,return-type-user-defined: Contract; macro-not-expanded: format!; ffi-call-unresolved-effect: clone
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,dropper,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , DomainError >; ffi-call-unresolved-effect: Err"
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,resolve,handles-partially-with-loss-record,return-type-option: Option < Vec < u8 > >; ffi-call-unresolved-effect: get
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,sign,handles-partially-with-loss-record,return-type-user-defined: DomainClaim; ffi-call-unresolved-effect: cid
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,verify_sig,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,artifact_reference_term,handles-partially-with-loss-record,return-type-user-defined: Term; macro-not-expanded: json!; ffi-call-unresolved-effect: any_sort
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Default for CKit::default,handles-partially-with-loss-record,return-type-user-defined: Self; trait-path-truncated: Dialect :: C
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Default for RustKit::default,handles-partially-with-loss-record,return-type-user-defined: Self; trait-path-truncated: Dialect :: C
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Domain for FunctionContractDomain::discharge,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Domain for FunctionContractDomain::name,handles-partially-with-loss-record,return-type-user-defined: DomainKind; trait-path-truncated: DomainKind :: FunctionContract
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Domain for FunctionContractDomain::project,refuses-with-typed-reason,residual-term-emitter: unsupported closure parameter destructuring pattern
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::dialect,handles-partially-with-loss-record,return-type-user-defined: Dialect; ffi-call-unresolved-effect: clone
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::parse,handles-partially-with-loss-record,"return-type-result: Result < Term , KitError >; ffi-call-unresolved-effect: parse_stub_input"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::prove,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , KitError >; ffi-call-unresolved-effect: prove_stub_claim"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::serialize,handles-partially-with-loss-record,"return-type-result: Result < Input , KitError >; ffi-call-unresolved-effect: serialize_stub_term"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::transform,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , KitError >; ffi-call-unresolved-effect: transform_stub_input"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::dialect,handles-partially-with-loss-record,return-type-user-defined: Dialect; ffi-call-unresolved-effect: clone
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::parse,handles-partially-with-loss-record,"return-type-result: Result < Term , KitError >; ffi-call-unresolved-effect: parse_stub_input"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::prove,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , KitError >; ffi-call-unresolved-effect: prove_stub_claim"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::serialize,handles-partially-with-loss-record,"return-type-result: Result < Input , KitError >; ffi-call-unresolved-effect: serialize_stub_term"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::transform,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , KitError >; ffi-call-unresolved-effect: transform_stub_input"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Portfolio for NoopPortfolio::solve,handles-partially-with-loss-record,return-type-user-defined: SolverVerdict; macro-not-expanded: json!
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,parse_stub_input,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,prove_stub_claim,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , KitError >; ffi-call-unresolved-effect: map_err; closure-captures-environment: | error | KitError :: Transformation (error . to_string ())"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,serialize_stub_term,handles-partially-with-loss-record,"return-type-result: Result < Input , KitError >; ffi-call-unresolved-effect: sugar_ir_types::IrTerm::from; closure-captures-environment: | error | { KitError :: Serialization (format ! (""serialize stub IR term as JSON: {error}"")) }; macro-not-expanded: format!"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,term_formals,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,term_name,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,transform_stub_input,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , KitError >; ffi-call-unresolved-effect: parse_stub_input; closure-captures-environment: | error | KitError :: Transformation (error . to_string ()); macro-not-expanded: vec!; trait-path-truncated: Verdict :: Unresolved"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Default for CKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Default for RustKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Domain for FunctionContractDomain,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Kit for CKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Kit for RustKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Portfolio for NoopPortfolio,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,CKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,FunctionContractDomain,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,NoopPortfolio,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,RustKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,CoreError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,DischargeMode,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,DomainError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,KitError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,SolverVerdict,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Canonical::canonical_bytes,refuses-with-typed-reason,function-not-found: function `canonical_bytes` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Catalog::get,handles-partially-with-loss-record,return-type-option: Option < Vec < u8 > >; ffi-call-unresolved-effect: cloned
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Domain::discharge,refuses-with-typed-reason,function-not-found: function `discharge` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Domain::name,refuses-with-typed-reason,function-not-found: function `name` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Domain::project,refuses-with-typed-reason,function-not-found: function `project` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,InputCatalog::get_input,handles-partially-with-loss-record,return-type-option: Option < Input >; ffi-call-unresolved-effect: cloned
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::dialect,refuses-with-typed-reason,function-not-found: function `dialect` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::parse,refuses-with-typed-reason,function-not-found: function `parse` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::prove,refuses-with-typed-reason,function-not-found: function `prove` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::serialize,refuses-with-typed-reason,function-not-found: function `serialize` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::transform,refuses-with-typed-reason,function-not-found: function `transform` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Portfolio::solve,refuses-with-typed-reason,function-not-found: function `solve` not found
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl Catalog for HashMapCatalog::get,handles-partially-with-loss-record,return-type-option: Option < Vec < u8 > >; ffi-call-unresolved-effect: cloned
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapCatalog::insert,handles-partially-with-loss-record,return-type-user-defined: Cid; ffi-call-unresolved-effect: super::primitives::address
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapCatalog::put,handles-partially-with-loss-record,ffi-call-unresolved-effect: insert
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapInputCatalog::insert,handles-partially-with-loss-record,return-type-user-defined: Cid; ffi-call-unresolved-effect: super::primitives::address
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapInputCatalog::put,handles-partially-with-loss-record,ffi-call-unresolved-effect: insert
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl InputCatalog for HashMapInputCatalog::get_input,handles-partially-with-loss-record,return-type-option: Option < Input >; ffi-call-unresolved-effect: cloned
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl Catalog for HashMapCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl HashMapCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl HashMapInputCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl InputCatalog for HashMapInputCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,struct,HashMapCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,struct,HashMapInputCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,Canonical,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,Catalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,Domain,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,InputCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,Kit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,Portfolio,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,const,PATH_DOCUMENT_KIND,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,ArityShape,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,CidError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,Dialect,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,DomainKind,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,Input,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,PathDocumentError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,PathError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,PathInputMaterial,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,SignatureCatalogError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,SlotEvaluation,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,SlotSort,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,Term,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,Verdict,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,VerdictCoercionError,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,enum,Witness,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,_let_binding_from_term,handles-partially-with-loss-record,return-type-user-defined: LetBinding; ffi-call-unresolved-effect: IrTerm::from
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,any_sort,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,arity_shape_value,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,contract_to_cvalue,handles-partially-with-loss-record,return-type-user-defined: Arc < CValue >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,domain_claim_to_value,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,formula_true,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl ArityShape::named,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: collect; trait-path-truncated: AritySlot :: evaluated
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl ArityShape::named_slots,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: collect
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl ArityShape::positional,handles-partially-with-loss-record,return-type-user-defined: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl ArityShape::set,handles-partially-with-loss-record,return-type-user-defined: Self; trait-path-truncated: SlotSort :: Term
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl ArityShape::set_of,handles-partially-with-loss-record,return-type-user-defined: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl AritySlot::evaluated,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: into; trait-path-truncated: SlotEvaluation :: Evaluated
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl AritySlot::unevaluated,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: into; trait-path-truncated: SlotEvaluation :: Unevaluated
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl AritySlot::with_shape,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: Some
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl AritySlot::with_slot_sort,handles-partially-with-loss-record,return-type-user-defined: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for & str::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for Cid::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for DomainClaim::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for FunctionContractMemento::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for Input::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for IrFormula::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for Path::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for String::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for Term::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Canonical for Witness::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Cid::as_str,handles-partially-with-loss-record,return-type-user-defined: & str
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Cid::from_hash_output,handles-partially-with-loss-record,return-type-user-defined: Self; macro-not-expanded: debug_assert!; ffi-call-unresolved-effect: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Cid::into_string,handles-partially-with-loss-record,return-type-user-defined: String
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Cid::parse,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Default for Boundary::default,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Deserialize<'de> for Cid::deserialize,handles-partially-with-loss-record,"return-type-result: Result < Self , D :: Error >; ffi-call-unresolved-effect: String::deserialize; trait-path-truncated: de :: Error :: custom"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl DomainClaim::canonical_bytes,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl DomainClaim::cid,handles-partially-with-loss-record,return-type-user-defined: & Cid
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl DomainClaim::union,handles-partially-with-loss-record,"return-type-result: Result < Self , super :: primitives :: ComposeError >; ffi-call-unresolved-effect: super::primitives::compose"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl DomainClaim::unsigned,handles-partially-with-loss-record,return-type-user-defined: Self; let-binding-mutability: clone; ffi-call-unresolved-effect: clone
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl From<Cid> for String::from,handles-partially-with-loss-record,return-type-user-defined: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl From<IrTerm> for Term::from,handles-partially-with-loss-record,return-type-user-defined: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl From<Term> for IrTerm::from,handles-partially-with-loss-record,return-type-user-defined: Self
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::children_value,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::cid,handles-partially-with-loss-record,return-type-user-defined: & Cid
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::new,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: BTreeMap::new
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::operation,handles-partially-with-loss-record,return-type-option: Option < & OperationSignature >; ffi-call-unresolved-effect: get
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::term_cid,handles-partially-with-loss-record,"return-type-result: Result < Cid , SignatureCatalogError >; ffi-call-unresolved-effect: term_value"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::term_value,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl LanguageSignature::with_operation,handles-partially-with-loss-record,return-type-user-defined: Self; ffi-call-unresolved-effect: insert
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Path::cid,handles-partially-with-loss-record,return-type-user-defined: & Cid
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Path::ordered_steps,refuses-with-typed-reason,unsupported-value-if: unsupported value expression Expr::If
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Path::step,handles-partially-with-loss-record,return-type-option: Option < & PathAlgebra >; ffi-call-unresolved-effect: find; closure-captures-environment: | step | step . name == name; type-inference-assumed-int: Expr::Field
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Path::terminal_steps,refuses-with-typed-reason,residual-term-emitter: cannot determine whether unary ! is Bool or Int; skipping term
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl PathDocument::from_path_and_inputs,handles-partially-with-loss-record,"return-type-result: Result < Self , PathDocumentError >; let-binding-mutability: bindings; ffi-call-unresolved-effect: Vec::with_capacity"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl PathDocument::materialized_inputs,handles-partially-with-loss-record,"return-type-result: Result < Vec < (Cid , Input) > , PathDocumentError >; type-inference-assumed-int: Expr::Field; ffi-call-unresolved-effect: Err; let-binding-mutability: out"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl PathInputMaterial::to_input,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl PathInputMaterial::try_from_input,handles-partially-with-loss-record,"return-type-result: Result < Self , PathDocumentError >; ffi-call-unresolved-effect: Ok"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Refutation::claim,handles-partially-with-loss-record,return-type-user-defined: & DomainClaim
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Refutation::into_claim,handles-partially-with-loss-record,return-type-user-defined: DomainClaim
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Serialize for Cid::serialize,handles-partially-with-loss-record,"return-type-result: Result < S :: Ok , S :: Error >; ffi-call-unresolved-effect: serialize_str"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Truth::claim,handles-partially-with-loss-record,return-type-user-defined: & DomainClaim
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl Truth::into_claim,handles-partially-with-loss-record,return-type-user-defined: DomainClaim
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl TryFrom<&str> for Cid::try_from,handles-partially-with-loss-record,"impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; ffi-call-unresolved-effect: Self::parse"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl TryFrom<DomainClaim> for Refutation::try_from,handles-partially-with-loss-record,"impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; ffi-call-unresolved-effect: Self::parse"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl TryFrom<DomainClaim> for Truth::try_from,handles-partially-with-loss-record,"impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; ffi-call-unresolved-effect: Self::parse"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl TryFrom<String> for Cid::try_from,handles-partially-with-loss-record,"impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; ffi-call-unresolved-effect: Self::parse"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,impl fmt::Display for Cid::fmt,handles-partially-with-loss-record,return-type-result: fmt :: Result; ffi-call-unresolved-effect: write_str
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,input_kind,refuses-with-typed-reason,function-not-found: function `input_kind` not found
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,input_to_value,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,jcs_bytes_for_json,handles-partially-with-loss-record,return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: into_bytes
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,jcs_bytes_for_serialize,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,json_to_cvalue,refuses-with-typed-reason,unsupported-value-if: unsupported value expression Expr::If
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,memento_from_parts,handles-partially-with-loss-record,return-type-user-defined: Contract; ffi-call-unresolved-effect: crate::compose::EffectSet::empty; macro-not-expanded: vec!
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,operation_name_cid,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,path_algebra_to_value,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,path_to_value,handles-partially-with-loss-record,"return-type-user-defined: Arc < CValue >; let-binding-mutability: steps; ffi-call-unresolved-effect: collect; closure-captures-environment: | left , right | left . name . cmp (& right . name)"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,require_arity,handles-partially-with-loss-record,"return-type-result: Result < () , SignatureCatalogError >; ffi-call-unresolved-effect: Ok"
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,slot_evaluation_is_default,handles-partially-with-loss-record,type-inference-assumed-int: Expr::Unary; trait-path-truncated: SlotEvaluation :: Evaluated
libsugar,implementations/rust/libsugar/src/core/types.rs,fn,slot_sort_is_default,handles-partially-with-loss-record,type-inference-assumed-int: Expr::Unary; trait-path-truncated: SlotSort :: Term
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl ArityShape,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl AritySlot,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for & str,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for Cid,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for DomainClaim,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for FunctionContractMemento,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for Input,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for IrFormula,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for Path,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for String,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for Term,handles-fully,
libsugar,implementations/rust/libsugar/src/core/types.rs,impl,impl Canonical for Witness,handles-fully,
