crate,file,item_kind,item_name,outcome,gap_summary
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,fn,impl HashMapCatalog::put,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,fn,impl HashMapInputCatalog::insert,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,fn,impl HashMapInputCatalog::put,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,fn,impl InputCatalog for HashMapInputCatalog::get_input,handles-partially-with-loss-record,procedural-macro: derive; return-type-option: Option < Input >; ffi-call-unresolved-effect: cloned
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,impl,impl Catalog for HashMapCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,impl,impl HashMapCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,impl,impl HashMapInputCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,impl,impl InputCatalog for HashMapInputCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,struct,HashMapCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,struct,HashMapInputCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,trait,Canonical,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,trait,Catalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,trait,Domain,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,trait,InputCatalog,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,trait,Kit,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/traits.rs,trait,Portfolio,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,const,PATH_DOCUMENT_KIND,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,ArityShape,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,CidError,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,Dialect,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,DomainKind,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,Input,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,PathDocumentError,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,PathError,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,PathInputMaterial,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,SignatureCatalogError,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,SlotEvaluation,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,SlotSort,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,Term,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,Verdict,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,VerdictCoercionError,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,enum,Witness,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,_let_binding_from_term,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: LetBinding; trait-path-truncated: IrTerm :: from; ffi-call-unresolved-effect: from
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,any_sort,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,arity_shape_value,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,contract_to_cvalue,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Arc < CValue >; ffi-call-unresolved-effect: unknown; trait-path-truncated: serde_json :: from_slice :: < JsonValue >
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,domain_claim_to_value,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,formula_true,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl ArityShape::named,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: collect; trait-path-truncated: AritySlot :: evaluated
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl ArityShape::named_slots,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: collect
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl ArityShape::positional,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl ArityShape::set,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; trait-path-truncated: SlotSort :: Term
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl ArityShape::set_of,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl AritySlot::evaluated,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: into; trait-path-truncated: SlotEvaluation :: Evaluated
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl AritySlot::unevaluated,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: into; trait-path-truncated: SlotEvaluation :: Unevaluated
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl AritySlot::with_shape,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: Some; trait-path-truncated: Box :: new
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl AritySlot::with_slot_sort,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for & str::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for Cid::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for DomainClaim::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for FunctionContractMemento::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for Input::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for IrFormula::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for Path::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for String::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for Term::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Canonical for Witness::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Cid::as_str,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & str
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Cid::from_hash_output,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; statement-macro: debug_assert; ffi-call-unresolved-effect: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Cid::into_string,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: String
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Cid::parse,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Default for Boundary::default,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Deserialize<'de> for Cid::deserialize,handles-partially-with-loss-record,"procedural-macro: derive; return-type-result: Result < Self , D :: Error >; trait-path-truncated: String :: deserialize; ffi-call-unresolved-effect: deserialize"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl DomainClaim::canonical_bytes,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: unknown
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl DomainClaim::cid,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & Cid
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl DomainClaim::union,handles-partially-with-loss-record,"procedural-macro: derive; return-type-result: Result < Self , super :: primitives :: ComposeError >; trait-path-truncated: super :: primitives :: compose; ffi-call-unresolved-effect: compose"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl DomainClaim::unsigned,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: clone
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl From<Cid> for String::from,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl From<IrTerm> for Term::from,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl From<Term> for IrTerm::from,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::children_value,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::cid,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & Cid
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::new,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; trait-path-truncated: BTreeMap :: new; ffi-call-unresolved-effect: new
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::operation,handles-partially-with-loss-record,procedural-macro: derive; return-type-option: Option < & OperationSignature >; ffi-call-unresolved-effect: get
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::term_cid,handles-partially-with-loss-record,"procedural-macro: derive; return-type-result: Result < Cid , SignatureCatalogError >; ffi-call-unresolved-effect: term_value; trait-path-truncated: Cid :: from_hash_output"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::term_value,refuses-with-typed-reason,block-without-tail: block expression has no single tail expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl LanguageSignature::with_operation,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Path::cid,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & Cid
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Path::ordered_steps,refuses-with-typed-reason,unsupported-value-if: unsupported value expression Expr::If
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Path::step,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Path::terminal_steps,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl PathDocument::from_path_and_inputs,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl PathDocument::materialized_inputs,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl PathInputMaterial::to_input,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Input; trait-path-truncated: Input :: Spec; ffi-call-unresolved-effect: Spec
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl PathInputMaterial::try_from_input,handles-partially-with-loss-record,"procedural-macro: derive; return-type-result: Result < Self , PathDocumentError >; ffi-call-unresolved-effect: Ok"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Refutation::claim,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & DomainClaim
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Refutation::into_claim,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: DomainClaim
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Serialize for Cid::serialize,handles-partially-with-loss-record,"procedural-macro: derive; return-type-result: Result < S :: Ok , S :: Error >; ffi-call-unresolved-effect: serialize_str"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Truth::claim,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & DomainClaim
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl Truth::into_claim,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: DomainClaim
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl TryFrom<&str> for Cid::try_from,handles-partially-with-loss-record,"procedural-macro: derive; impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; trait-path-truncated: Self :: parse; ffi-call-unresolved-effect: parse"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl TryFrom<DomainClaim> for Refutation::try_from,handles-partially-with-loss-record,"procedural-macro: derive; impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; trait-path-truncated: Self :: parse; ffi-call-unresolved-effect: parse"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl TryFrom<DomainClaim> for Truth::try_from,handles-partially-with-loss-record,"procedural-macro: derive; impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; trait-path-truncated: Self :: parse; ffi-call-unresolved-effect: parse"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl TryFrom<String> for Cid::try_from,handles-partially-with-loss-record,"procedural-macro: derive; impl-associated-type-not-lowered: Cid; return-type-result: Result < Self , Self :: Error >; trait-path-truncated: Self :: parse; ffi-call-unresolved-effect: parse"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,impl fmt::Display for Cid::fmt,handles-partially-with-loss-record,procedural-macro: derive; return-type-result: fmt :: Result; ffi-call-unresolved-effect: write_str
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,input_kind,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,input_to_value,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,jcs_bytes_for_json,handles-partially-with-loss-record,procedural-macro: derive; return-type-byte-vec: Vec < u8 >; ffi-call-unresolved-effect: into_bytes
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,jcs_bytes_for_serialize,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,json_to_cvalue,refuses-with-typed-reason,unsupported-value-if: unsupported value expression Expr::If
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,memento_from_parts,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Contract; trait-path-truncated: crate :: compose :: EffectSet :: empty; ffi-call-unresolved-effect: empty; vec-macro-desugared-to-array: vec!
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,operation_name_cid,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,path_algebra_to_value,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,path_to_value,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,require_arity,handles-partially-with-loss-record,"procedural-macro: derive; return-type-result: Result < () , SignatureCatalogError >; ffi-call-unresolved-effect: Ok"
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,slot_evaluation_is_default,handles-partially-with-loss-record,procedural-macro: derive; type-inference-assumed-int: Expr::Unary; trait-path-truncated: SlotEvaluation :: Evaluated
libprovekit,implementations/rust/libprovekit/src/core/types.rs,fn,slot_sort_is_default,handles-partially-with-loss-record,procedural-macro: derive; type-inference-assumed-int: Expr::Unary; trait-path-truncated: SlotSort :: Term
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl ArityShape,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl AritySlot,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for & str,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for DomainClaim,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for FunctionContractMemento,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for Input,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for IrFormula,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for Path,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for String,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for Term,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Canonical for Witness,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Default for Boundary,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Deserialize<'de> for Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl DomainClaim,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl From<Cid> for String,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl From<IrTerm> for Term,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl From<Term> for IrTerm,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl LanguageSignature,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Path,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl PathDocument,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl PathInputMaterial,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Refutation,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Serialize for Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl Truth,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl TryFrom<&str> for Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl TryFrom<DomainClaim> for Refutation,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl TryFrom<DomainClaim> for Truth,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl TryFrom<String> for Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,impl,impl fmt::Display for Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,AritySlot,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,Attestation,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,Boundary,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,Cid,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,DomainClaim,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,LanguageSignature,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,OperationSignature,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,Path,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,PathAlgebra,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,PathDocument,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,PathInputBinding,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,Refutation,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,Truth,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,impl TryFrom<&str> for Cid::Error,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,impl TryFrom<DomainClaim> for Refutation::Error,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,impl TryFrom<DomainClaim> for Truth::Error,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/types.rs,struct,impl TryFrom<String> for Cid::Error,handles-fully,
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,cross_compile,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,link,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,link_by_shared_contract,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,link_verdict,handles-partially-with-loss-record,return-type-user-defined: Verdict; trait-path-truncated: Verdict :: Refuted
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,prove,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , CoreError >; ffi-call-unresolved-effect: Ok"
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,realize,handles-partially-with-loss-record,"return-type-result: Result < Input , CoreError >; ffi-call-unresolved-effect: Err; trait-path-truncated: CoreError :: MissingTerm"
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,shared_contract_cid,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,transform,handles-partially-with-loss-record,"return-type-result: Result < DomainClaim , CoreError >; ffi-call-unresolved-effect: Ok"
libprovekit,implementations/rust/libprovekit/src/core/verbs.rs,fn,verify,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libprovekit,implementations/rust/libprovekit/src/desugar.rs,const,MAX_REWRITE_STEPS,handles-fully,
libprovekit,implementations/rust/libprovekit/src/desugar.rs,enum,EquationTerm,handles-fully,
libprovekit,implementations/rust/libprovekit/src/desugar.rs,enum,RefusalKind,handles-fully,
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,certify_confluence,refuses-with-typed-reason,unsupported-value-for-loop: unsupported value expression Expr::ForLoop
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,certify_termination,refuses-with-typed-reason,unsupported-let-pattern: unsupported let-binding pattern
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,collect_non_core_ops,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,desugar,refuses-with-typed-reason,unsupported-value-range: unsupported value expression Expr::Range
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,extract_wp_obligation,refuses-with-typed-reason,unsupported-literal: unsupported literal expression
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,graph_reaches,refuses-with-typed-reason,unsupported-stmt-while: unsupported expression statement Expr::While
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,has_cycle,refuses-with-typed-reason,unsupported-boolean-if: unsupported boolean expression Expr::If
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl DesugarRule::from_json_value,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl DesugarRule::lhs_root,handles-partially-with-loss-record,procedural-macro: derive; return-type-option: Option < & str >; ffi-call-unresolved-effect: root_op_name
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl DesugarRule::try_from_json_value,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl DesugaringSet::new,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: Self; ffi-call-unresolved-effect: into
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl DesugaringSet::non_core_ops,refuses-with-typed-reason,unsupported-stmt-call: unsupported expression statement Expr::Call
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl DesugaringSet::rules,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl EquationTerm::collect_op_names,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl EquationTerm::contains_unifiable_subpattern,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl EquationTerm::from_json,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl EquationTerm::op_names,refuses-with-typed-reason,unsupported-stmt-method-call: unsupported expression statement Expr::MethodCall
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl EquationTerm::root_op_name,handles-partially-with-loss-record,procedural-macro: derive; return-type-option: Option < & str >; ffi-call-unresolved-effect: Some
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl EquationTerm::substitute,refuses-with-typed-reason,unsupported-value-closure: unsupported value expression Expr::Closure
libprovekit,implementations/rust/libprovekit/src/desugar.rs,fn,impl Refusal::kind,handles-partially-with-loss-record,procedural-macro: derive; return-type-user-defined: & 'static str; ffi-call-unresolved-effect: as_str
